,CustomerID,PreferredLoginDevice,PreferredPaymentMode,Gender,PreferedOrderCat,MaritalStatus,Tenure_grp,Churned,city_type,Satisfaction,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,NumberOfAddress,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
1216,51217,Phone,Debit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Average,26.0,2.0,3,2,11.0,0.0,1.0,2.0,141.97
1217,51218,Mobile Phone,Debit Card,Male,Fashion,Married,Tenure_0-12,No,Rural,Very Low,10.0,3.0,3,3,13.0,0.0,1.0,0.0,197.13
1218,51219,Phone,Debit Card,Male,Mobile,Single,Tenure_0-12,No,City,Very High,13.0,2.0,3,4,14.0,0.0,1.0,2.0,120.62
1219,51220,Phone,Credit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Very High,13.0,3.0,3,6,22.0,0.0,1.0,4.0,142.84
1220,51221,Phone,UPI,Female,Laptop & Accessory,Married,Tenure_0-12,No,City,High,22.0,2.0,4,1,11.0,1.0,1.0,2.0,147.88
1221,51222,Mobile Phone,Debit Card,Female,Laptop & Accessory,Married,Tenure_12-24,No,City,Very Low,31.0,3.0,4,1,13.0,0.0,3.0,8.0,159.06
1222,51223,Computer,UPI,Male,Laptop & Accessory,Single,Tenure_0-12,No,Semi_urban,Very Low,8.0,3.0,4,2,21.0,1.0,1.0,8.0,138.86
1223,51224,Mobile Phone,Debit Card,Male,Grocery,Married,Tenure_12-24,No,City,Very High,6.0,3.0,3,3,11.0,0.0,11.0,16.0,268.23
1224,51225,Phone,Debit Card,Female,Mobile,Married,Tenure_0-12,No,City,Average,6.0,0.0,4,2,13.0,0.0,1.0,0.0,129.33
1225,51226,Mobile Phone,Credit Card,Female,Laptop & Accessory,Single,Tenure_0-12,No,Rural,Average,8.0,2.0,1,1,14.0,0.0,1.0,7.0,165.0
1226,51227,Computer,Credit Card,Female,Grocery,Married,Tenure_12-24,No,City,Very Low,28.0,2.0,3,4,11.0,0.0,4.0,7.0,271.74
1227,51228,Mobile Phone,Debit Card,Male,Laptop & Accessory,Married,Tenure_12-24,No,City,Very High,6.0,3.0,1,3,15.0,2.0,2.0,2.0,150.33
1228,51229,Computer,COD,Male,Mobile,Married,Tenure_0-12,Yes,City,Very High,22.0,2.0,5,2,23.0,3.0,3.0,0.0,123.07
1229,51230,Phone,Debit Card,Male,Mobile,Single,Tenure_12-24,Yes,City,Very Low,0.0,3.0,3,2,16.0,0.0,1.0,0.0,125.87
1230,51231,Mobile Phone,E wallet,Male,Laptop & Accessory,Married,Tenure_0-12,No,Rural,High,23.0,2.0,4,3,16.0,1.0,1.0,3.0,155.07
1231,51232,Phone,E wallet,Female,Laptop & Accessory,Married,Tenure_12-24,No,Rural,High,14.0,2.0,3,6,21.0,1.0,1.0,4.0,143.93
1232,51233,Mobile Phone,Credit Card,Male,Fashion,Married,Tenure_12-24,No,City,Very High,12.0,2.0,3,10,13.0,3.0,0.0,7.0,233.48000000000002
1233,51234,Mobile Phone,Credit Card,Female,Laptop & Accessory,Married,Tenure_0-12,No,Rural,Very Low,16.0,2.0,3,3,11.0,0.0,1.0,4.0,165.83
1234,51235,Mobile Phone,Credit Card,Female,Laptop & Accessory,Married,Tenure_0-12,No,Rural,Very Low,9.0,3.0,4,4,12.0,0.0,1.0,1.0,181.03
1235,51236,Phone,Credit Card,Female,Mobile Phone,Married,Tenure_0-12,No,City,Average,10.0,3.0,1,9,12.0,2.0,2.0,2.0,139.78
1236,51237,Computer,UPI,Male,Mobile,Married,Tenure_0-12,No,City,Very Low,0.0,3.0,1,1,18.0,2.0,7.0,7.0,125.44
1237,51238,Computer,Credit Card,Male,Laptop & Accessory,Single,Tenure_12-24,No,City,Average,6.0,2.0,3,5,12.0,1.0,1.0,3.0,153.99
1238,51239,Mobile Phone,E wallet,Male,Laptop & Accessory,Single,Tenure_0-12,No,Rural,Average,16.0,2.0,3,2,14.0,0.0,1.0,9.0,154.87
1239,51240,Computer,Debit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,Rural,Very Low,6.0,2.0,4,2,12.0,0.0,1.0,7.0,168.34
1240,51241,Computer,Cash on Delivery,Male,Mobile Phone,Single,Tenure_0-12,Yes,Rural,Very High,30.0,2.0,1,2,17.0,1.0,1.0,0.0,110.91
1241,51242,Computer,Debit Card,Female,Laptop & Accessory,Married,Tenure_0-12,No,Rural,Average,27.0,2.0,5,7,19.0,0.0,1.0,2.0,157.36
1242,51243,Phone,COD,Male,Mobile,Married,Tenure_0-12,No,City,High,8.0,2.0,3,2,11.0,1.0,1.0,2.0,122.25999999999999
1243,51244,Computer,UPI,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Very Low,28.0,2.0,4,2,15.0,3.0,6.0,11.0,157.47
1244,51245,Mobile Phone,E wallet,Female,Laptop & Accessory,Single,Tenure_0-12,Yes,Rural,Average,19.0,2.0,3,4,11.0,2.0,2.0,2.0,198.54
1245,51246,Computer,COD,Male,Laptop & Accessory,Married,Tenure_12-24,No,City,High,20.0,3.0,3,9,18.0,0.0,1.0,7.0,154.67
1246,51247,Mobile Phone,E wallet,Female,Laptop & Accessory,Married,Tenure_24-48,No,Rural,Very High,17.0,2.0,4,5,16.0,0.0,1.0,0.0,153.8
1247,51248,Mobile Phone,Credit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Very High,15.0,2.0,3,2,25.0,4.0,7.0,9.0,151.51
1248,51249,Computer,CC,Female,Laptop & Accessory,Married,Tenure_0-12,No,City,High,14.0,2.0,4,2,16.0,1.0,1.0,7.0,121.33000000000001
1249,51250,Mobile Phone,Debit Card,Female,Grocery,Married,Tenure_24-48,No,Rural,Very Low,27.0,3.0,3,5,13.0,0.0,1.0,0.0,278.75
1250,51251,Computer,Debit Card,Female,Mobile,Single,Tenure_0-12,Yes,City,Average,0.0,2.0,1,4,14.0,0.0,1.0,3.0,124.32
1251,51252,Phone,Debit Card,Male,Mobile Phone,Married,Tenure_0-12,No,City,Very Low,15.0,3.0,3,3,19.0,1.0,1.0,3.0,147.71
1252,51253,Computer,Debit Card,Male,Others,Married,Tenure_12-24,No,City,Very Low,8.0,2.0,3,4,15.0,0.0,4.0,3.0,291.61
1253,51254,Mobile Phone,E wallet,Male,Laptop & Accessory,Married,Tenure_12-24,No,Rural,Very Low,18.0,3.0,3,4,12.0,0.0,1.0,0.0,150.87
1254,51255,Computer,UPI,Female,Mobile,Married,Tenure_0-12,Yes,Semi_urban,High,28.0,0.0,4,2,12.0,1.0,1.0,0.0,128.63
1255,51256,Mobile Phone,Credit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,Rural,Very High,24.0,3.0,3,1,16.0,0.0,1.0,4.0,0.0
1256,51257,Computer,CC,Male,Mobile,Single,Tenure_0-12,No,City,Average,22.0,2.0,3,2,14.0,0.0,1.0,4.0,121.44
1257,51258,Computer,CC,Male,Mobile,Married,Tenure_0-12,No,City,Very High,9.0,0.0,3,2,13.0,0.0,2.0,3.0,130.65
1258,51259,Computer,Debit Card,Male,Mobile,Married,Tenure_0-12,No,City,High,15.0,0.0,1,2,22.0,1.0,1.0,2.0,128.1
1259,51260,Mobile Phone,E wallet,Male,Fashion,Single,Tenure_0-12,No,Rural,Very Low,6.0,2.0,3,2,21.0,1.0,2.0,1.0,198.88
1260,51261,Mobile Phone,Credit Card,Male,Fashion,Married,Tenure_0-12,No,Rural,Average,19.0,2.0,3,2,18.0,1.0,1.0,1.0,186.28
1261,51262,Phone,CC,Male,Mobile,Single,Tenure_0-12,No,City,Very High,6.0,0.0,3,1,13.0,3.0,7.0,6.0,128.67
1262,51263,Mobile Phone,Debit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Very High,6.0,2.0,3,1,12.0,1.0,1.0,2.0,153.73
1263,51264,Computer,Credit Card,Female,Laptop & Accessory,Married,Tenure_0-12,No,City,Very Low,21.0,2.0,3,6,18.0,0.0,1.0,2.0,166.67
1264,51265,Computer,Debit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Very High,6.0,2.0,5,2,21.0,1.0,8.0,7.0,150.03
1265,51266,Phone,COD,Male,Mobile,Married,Tenure_0-12,Yes,City,Very Low,0.0,2.0,4,6,12.0,0.0,1.0,3.0,123.66999999999999
1266,51267,Phone,Debit Card,Male,Mobile,Single,Tenure_0-12,No,Rural,Very High,6.0,0.0,4,5,14.0,0.0,1.0,0.0,128.58
1267,51268,Mobile Phone,Debit Card,Female,Laptop & Accessory,Married,Tenure_0-12,No,Rural,Very Low,13.0,2.0,3,2,11.0,1.0,1.0,9.0,152.04
1268,51269,Phone,E wallet,Male,Laptop & Accessory,Single,Tenure_0-12,No,Rural,Very Low,15.0,2.0,3,2,14.0,0.0,1.0,7.0,141.05
1269,51270,Mobile Phone,Debit Card,Male,Laptop & Accessory,Single,Tenure_0-12,No,City,Very Low,11.0,2.0,4,9,24.0,0.0,1.0,0.0,196.79
1270,51271,Computer,E wallet,Male,Laptop & Accessory,Married,Tenure_0-12,Yes,Rural,Very Low,32.0,3.0,3,2,11.0,0.0,1.0,8.0,156.17
1271,51272,Mobile Phone,Debit Card,Male,Fashion,Single,Tenure_12-24,Yes,Rural,Very High,30.0,3.0,3,7,13.0,2.0,2.0,2.0,204.48
1272,51273,Phone,Debit Card,Female,Laptop & Accessory,Married,Tenure_24-48,No,City,Average,15.0,0.0,3,4,11.0,0.0,2.0,3.0,128.97
1273,51274,Computer,Debit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Average,13.0,2.0,3,2,20.0,2.0,2.0,8.0,159.68
1274,51275,Mobile Phone,Debit Card,Male,Fashion,Married,Tenure_12-24,No,City,Average,17.0,1.0,3,2,17.0,1.0,1.0,9.0,175.1
1275,51276,Computer,UPI,Male,Mobile,Married,Tenure_0-12,No,Semi_urban,High,6.0,0.0,3,1,11.0,1.0,1.0,2.0,129.91
1276,51277,Mobile Phone,UPI,Male,Others,Married,Tenure_24-48,No,Semi_urban,High,32.0,3.0,1,5,0.0,1.0,1.0,4.0,296.36
1277,51278,Mobile Phone,Credit Card,Female,Mobile Phone,Married,Tenure_0-12,No,City,Very Low,8.0,2.0,5,2,11.0,1.0,1.0,0.0,111.28999999999999
1278,51279,Mobile Phone,E wallet,Male,Grocery,Single,Tenure_0-12,No,Rural,Very High,21.0,3.0,3,1,12.0,4.0,0.0,10.0,233.41000000000003
1279,51280,Computer,Debit Card,Male,Laptop & Accessory,Single,Tenure_12-24,No,City,Average,29.0,2.0,4,2,12.0,2.0,3.0,7.0,143.32
1280,51281,Computer,Credit Card,Female,Fashion,Married,Tenure_0-12,No,City,Average,16.0,2.0,3,5,20.0,3.0,4.0,0.0,210.31
1281,51282,Phone,Credit Card,Female,Laptop & Accessory,Single,Tenure_24-48,No,City,Very High,16.0,3.0,3,7,19.0,0.0,1.0,4.0,144.4
1282,51283,Phone,Debit Card,Male,Laptop & Accessory,Single,Tenure_0-12,No,City,Average,6.0,2.0,4,2,12.0,1.0,1.0,2.0,146.17
1283,51284,Phone,UPI,Male,Mobile,Single,Tenure_0-12,No,City,Very Low,0.0,3.0,3,2,13.0,1.0,1.0,4.0,126.47
1284,51285,Computer,COD,Female,Laptop & Accessory,Married,Tenure_12-24,No,City,Average,17.0,3.0,3,2,11.0,2.0,9.0,4.0,163.23
1285,51286,Mobile Phone,E wallet,Female,Laptop & Accessory,Married,Tenure_12-24,No,Rural,High,8.0,3.0,3,4,14.0,1.0,5.0,10.0,156.77
1286,51287,Phone,UPI,Female,Mobile,Married,Tenure_0-12,No,Semi_urban,High,8.0,2.0,3,5,14.0,0.0,1.0,2.0,121.87
1287,51288,Phone,Credit Card,Male,Mobile Phone,Married,Tenure_0-12,No,City,High,6.0,3.0,3,2,13.0,0.0,1.0,7.0,137.48
1288,51289,Phone,UPI,Male,Mobile Phone,Married,Tenure_0-12,No,City,Average,8.0,2.0,3,7,19.0,0.0,1.0,2.0,139.77
1289,51290,Mobile Phone,Credit Card,Male,Fashion,Single,Tenure_12-24,No,City,Average,31.0,2.0,3,3,23.0,1.0,12.0,11.0,186.33
1290,51291,Computer,CC,Male,Mobile,Married,Tenure_0-12,No,City,Average,6.0,2.0,4,2,12.0,0.0,1.0,0.0,120.08000000000001
1291,51292,Phone,Debit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,Rural,High,6.0,2.0,3,1,15.0,4.0,5.0,8.0,144.4
1292,51293,Phone,Debit Card,Male,Mobile,Married,Tenure_0-12,No,Rural,Average,8.0,0.0,3,1,19.0,1.0,1.0,2.0,130.67
1293,51294,Computer,Debit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Average,12.0,3.0,4,3,11.0,2.0,7.0,7.0,153.21
1294,51295,Mobile Phone,Debit Card,Male,Laptop & Accessory,Married,Tenure_12-24,No,City,Very High,24.0,2.0,3,7,17.0,0.0,1.0,2.0,154.1
1295,51296,Phone,Debit Card,Male,Mobile,Married,Tenure_12-24,No,City,Very Low,6.0,0.0,3,4,22.0,0.0,1.0,0.0,127.82
1296,51297,Computer,Credit Card,Female,Fashion,Married,Tenure_12-24,No,City,High,6.0,3.0,3,1,18.0,0.0,5.0,0.0,219.57
1297,51298,Phone,CC,Male,Mobile,Married,Tenure_0-12,No,City,Average,17.0,2.0,3,8,11.0,0.0,2.0,2.0,126.6
1298,51299,Phone,Debit Card,Male,Mobile,Single,Tenure_0-12,No,City,Average,6.0,3.0,3,1,12.0,0.0,1.0,2.0,133.75
1299,51300,Mobile Phone,Credit Card,Male,Laptop & Accessory,Single,Tenure_0-12,No,City,Average,15.0,2.0,3,2,19.0,0.0,1.0,8.0,150.98
1300,51301,Mobile Phone,Credit Card,Female,Laptop & Accessory,Married,Tenure_0-12,No,City,Very Low,21.0,3.0,3,1,13.0,5.0,8.0,1.0,12.0
1301,51302,Phone,Debit Card,Female,Mobile,Single,Tenure_0-12,No,City,High,35.0,0.0,4,2,13.0,3.0,4.0,1.0,128.37
1302,51303,Phone,Debit Card,Male,Mobile,Married,Tenure_12-24,No,City,Very Low,0.0,2.0,3,9,19.0,0.0,1.0,0.0,124.06
1303,51304,Phone,CC,Male,Mobile,Married,Tenure_0-12,No,Rural,High,6.0,3.0,4,1,14.0,0.0,2.0,2.0,122.69
1304,51305,Phone,Debit Card,Male,Laptop & Accessory,Single,Tenure_0-12,No,City,Very Low,30.0,2.0,3,8,13.0,1.0,1.0,7.0,141.08
1305,51306,Mobile Phone,Credit Card,Female,Fashion,Married,Tenure_0-12,No,City,Average,16.0,2.0,5,4,12.0,1.0,0.0,11.0,232.06
1306,51307,Mobile Phone,E wallet,Female,Fashion,Married,Tenure_0-12,No,Rural,Very Low,6.0,2.0,3,2,19.0,3.0,5.0,7.0,204.22
1307,51308,Mobile Phone,Debit Card,Female,Fashion,Married,Tenure_0-12,No,City,Very Low,16.0,2.0,1,2,25.0,0.0,0.0,8.0,237.44
1308,51309,Phone,UPI,Female,Laptop & Accessory,Married,Tenure_0-12,No,Rural,Average,14.0,2.0,3,1,22.0,1.0,1.0,4.0,149.07
1309,51310,Computer,Debit Card,Male,Mobile,Married,Tenure_24-48,No,Rural,Very Low,126.0,2.0,3,3,15.0,1.0,1.0,0.0,134.82
1310,51311,Phone,CC,Male,Mobile,Single,Tenure_12-24,No,City,Very Low,0.0,2.0,3,7,12.0,0.0,1.0,2.0,124.36000000000001
1311,51312,Phone,CC,Male,Mobile,Single,Tenure_0-12,No,Rural,Very High,0.0,2.0,3,2,11.0,1.0,1.0,2.0,123.80000000000001
1312,51313,Computer,Debit Card,Male,Others,Single,Tenure_0-12,No,City,Very Low,15.0,2.0,3,3,0.0,0.0,1.0,3.0,294.31
1313,51314,Computer,E wallet,Male,Mobile Phone,Married,Tenure_0-12,Yes,Rural,Very High,15.0,2.0,3,2,19.0,1.0,1.0,0.0,117.9
1314,51315,Mobile Phone,Credit Card,Female,Fashion,Married,Tenure_0-12,No,Rural,Very Low,9.0,3.0,4,1,19.0,3.0,3.0,4.0,176.44
1315,51316,Computer,Debit Card,Female,Laptop & Accessory,Married,Tenure_0-12,No,City,High,10.0,3.0,3,8,13.0,1.0,1.0,2.0,151.31
1316,51317,Computer,Debit Card,Male,Laptop & Accessory,Married,Tenure_24-48,No,City,Average,6.0,2.0,3,2,21.0,0.0,1.0,9.0,163.06
1317,51318,Phone,Credit Card,Male,Mobile Phone,Married,Tenure_0-12,Yes,City,Very Low,6.0,2.0,3,10,14.0,2.0,2.0,2.0,147.87
1318,51319,Mobile Phone,Debit Card,Male,Others,Married,Tenure_12-24,No,City,Average,8.0,2.0,3,6,11.0,0.0,4.0,14.0,288.8
1319,51320,Phone,COD,Male,Mobile,Married,Tenure_12-24,Yes,City,Average,0.0,3.0,3,9,11.0,6.0,9.0,8.0,123.38999999999999
1320,51321,Mobile Phone,Debit Card,Female,Grocery,Married,Tenure_12-24,No,City,High,34.0,2.0,4,1,23.0,1.0,0.0,10.0,235.7
1321,51322,Mobile Phone,E wallet,Female,Laptop & Accessory,Married,Tenure_0-12,No,Rural,Average,34.0,3.0,4,2,21.0,1.0,1.0,7.0,167.12
1322,51323,Computer,E wallet,Male,Laptop & Accessory,Married,Tenure_0-12,No,Rural,Very Low,21.0,2.0,5,2,24.0,4.0,11.0,11.0,154.06
1323,51324,Mobile Phone,Debit Card,Male,Laptop & Accessory,Married,Tenure_12-24,No,Rural,High,9.0,2.0,4,3,11.0,0.0,1.0,4.0,189.38
1324,51325,Phone,COD,Male,Mobile,Single,Tenure_0-12,No,City,Very High,0.0,3.0,3,2,14.0,1.0,1.0,2.0,124.38999999999999
1325,51326,Mobile Phone,Debit Card,Female,Fashion,Single,Tenure_0-12,No,Semi_urban,Very Low,32.0,2.0,3,2,16.0,1.0,1.0,7.0,188.37
1326,51327,Mobile Phone,Debit Card,Female,Laptop & Accessory,Married,Tenure_0-12,No,Rural,Very Low,16.0,3.0,3,2,11.0,0.0,1.0,9.0,153.43
1327,51328,Computer,Debit Card,Male,Laptop & Accessory,Married,Tenure_12-24,Yes,Rural,Average,6.0,3.0,3,8,12.0,1.0,1.0,1.0,167.28
1328,51329,Mobile Phone,E wallet,Female,Laptop & Accessory,Married,Tenure_0-12,No,Rural,Very Low,17.0,3.0,4,5,13.0,1.0,1.0,0.0,166.52
1329,51330,Phone,Debit Card,Female,Laptop & Accessory,Single,Tenure_12-24,No,Rural,Average,26.0,2.0,3,9,15.0,1.0,1.0,1.0,148.5
1330,51331,Phone,Debit Card,Male,Mobile,Single,Tenure_12-24,No,City,Average,8.0,0.0,4,3,14.0,0.0,2.0,2.0,128.09
1331,51332,Computer,Debit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Average,24.0,3.0,3,2,14.0,1.0,1.0,2.0,156.89
1332,51333,Mobile Phone,CC,Female,Mobile,Married,Tenure_0-12,No,City,Average,8.0,3.0,3,3,14.0,1.0,1.0,2.0,120.00999999999999
1333,51334,Phone,Debit Card,Female,Mobile,Married,Tenure_0-12,No,City,Very Low,6.0,0.0,5,2,12.0,0.0,1.0,1.0,129.77
1334,51335,Phone,UPI,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,High,19.0,2.0,4,5,13.0,1.0,1.0,3.0,140.25
1335,51336,Phone,Credit Card,Female,Mobile Phone,Single,Tenure_0-12,No,City,Very High,34.0,3.0,4,2,14.0,0.0,1.0,4.0,137.85
1336,51337,Mobile Phone,E wallet,Male,Fashion,Married,Tenure_12-24,Yes,Rural,Very High,34.0,2.0,4,5,13.0,0.0,2.0,0.0,208.54000000000002
1337,51338,Mobile Phone,E wallet,Female,Grocery,Married,Tenure_0-12,No,Rural,Very Low,30.0,2.0,4,1,11.0,1.0,9.0,0.0,220.31
1338,51339,Computer,Credit Card,Male,Laptop & Accessory,Single,Tenure_0-12,No,City,Very High,11.0,3.0,3,1,19.0,0.0,1.0,7.0,199.36
1339,51340,Phone,UPI,Female,Mobile,Single,Tenure_0-12,No,Rural,Average,11.0,0.0,4,1,18.0,0.0,1.0,0.0,129.66
1340,51341,Computer,CC,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Very Low,0.0,2.0,1,5,17.0,0.0,1.0,3.0,125.71000000000001
1341,51342,Mobile Phone,Credit Card,Male,Fashion,Married,Tenure_0-12,No,City,Very High,12.0,2.0,4,5,15.0,1.0,1.0,7.0,199.91
1342,51343,Mobile Phone,Debit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,High,10.0,2.0,1,2,20.0,1.0,1.0,3.0,161.42
1343,51344,Computer,Credit Card,Male,Laptop & Accessory,Married,Tenure_12-24,No,Rural,High,8.0,3.0,4,3,14.0,1.0,1.0,8.0,153.9
1344,51345,Phone,Credit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Average,14.0,2.0,1,3,12.0,0.0,1.0,2.0,144.04
1345,51346,Mobile Phone,Debit Card,Female,Laptop & Accessory,Single,Tenure_0-12,Yes,Rural,Very Low,6.0,3.0,3,9,11.0,0.0,1.0,5.0,159.93
1346,51347,Computer,Debit Card,Male,Laptop & Accessory,Married,Tenure_12-24,No,City,High,14.0,3.0,4,2,23.0,0.0,1.0,7.0,151.3
1347,51348,Phone,UPI,Male,Mobile,Single,Tenure_0-12,Yes,City,Average,8.0,3.0,4,7,15.0,0.0,1.0,0.0,120.9
1348,51349,Computer,Debit Card,Female,Mobile,Married,Tenure_0-12,No,City,Average,9.0,0.0,3,2,11.0,2.0,3.0,0.0,129.09
1349,51350,Phone,CC,Male,Mobile,Married,Tenure_0-12,No,City,High,8.0,2.0,3,10,12.0,1.0,2.0,2.0,134.68
1350,51351,Computer,Debit Card,Male,Mobile,Single,Tenure_0-12,No,City,Very Low,8.0,0.0,3,1,13.0,1.0,3.0,6.0,130.68
1351,51352,Phone,CC,Female,Mobile,Married,Tenure_24-48,No,City,Very High,9.0,0.0,1,5,20.0,0.0,1.0,0.0,126.69999999999999
1352,51353,Phone,Debit Card,Male,Mobile,Married,Tenure_0-12,No,City,Average,30.0,0.0,3,2,22.0,1.0,1.0,0.0,126.93
1353,51354,Computer,Debit Card,Male,Fashion,Single,Tenure_0-12,No,City,Average,29.0,2.0,4,1,21.0,1.0,1.0,8.0,195.26
1354,51355,Mobile Phone,Credit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Average,33.0,3.0,3,7,13.0,0.0,7.0,7.0,152.37
1355,51356,Phone,CC,Male,Mobile,Married,Tenure_0-12,No,City,High,0.0,2.0,1,1,13.0,1.0,1.0,3.0,124.25999999999999
1356,51357,Phone,Debit Card,Female,Laptop & Accessory,Single,Tenure_0-12,No,City,Average,21.0,2.0,4,1,12.0,1.0,1.0,8.0,141.93
1357,51358,Phone,Debit Card,Male,Mobile,Married,Tenure_0-12,No,City,Average,32.0,0.0,3,2,17.0,3.0,4.0,3.0,129.11
1358,51359,Phone,CC,Male,Mobile,Married,Tenure_0-12,No,City,Very Low,25.0,3.0,3,1,11.0,0.0,1.0,2.0,126.61000000000001
1359,51360,Phone,Debit Card,Male,Mobile,Single,Tenure_0-12,Yes,City,Average,30.0,2.0,4,6,14.0,0.0,1.0,3.0,120.28
1360,51361,Mobile Phone,Debit Card,Female,Fashion,Married,Tenure_0-12,No,City,Very High,27.0,2.0,1,2,11.0,6.0,8.0,8.0,199.8
1361,51362,Phone,Debit Card,Male,Mobile,Married,Tenure_0-12,No,City,High,11.0,3.0,1,1,12.0,1.0,1.0,5.0,132.98
1362,51363,Computer,CC,Male,Mobile,Married,Tenure_0-12,No,City,Very Low,22.0,0.0,1,2,13.0,0.0,1.0,0.0,129.35
1363,51364,Mobile Phone,Debit Card,Female,Grocery,Married,Tenure_24-48,No,Rural,Very Low,8.0,3.0,4,3,16.0,0.0,0.0,7.0,254.26999999999998
1364,51365,Phone,Debit Card,Male,Mobile Phone,Single,Tenure_0-12,No,City,Very Low,8.0,2.0,3,6,11.0,0.0,1.0,2.0,139.44
1365,51366,Computer,UPI,Female,Laptop & Accessory,Married,Tenure_0-12,No,City,Average,17.0,3.0,1,1,18.0,0.0,1.0,3.0,140.11
1366,51367,Phone,Debit Card,Male,Mobile,Single,Tenure_0-12,Yes,Rural,Very High,15.0,2.0,4,8,23.0,0.0,1.0,3.0,134.07
1367,51368,Mobile Phone,Debit Card,Female,Fashion,Single,Tenure_0-12,No,City,High,13.0,2.0,3,1,11.0,0.0,2.0,0.0,219.94
1368,51369,Mobile Phone,Debit Card,Male,Mobile Phone,Single,Tenure_0-12,No,City,Very Low,21.0,3.0,3,2,14.0,1.0,1.0,0.0,112.32
1369,51370,Phone,CC,Male,Mobile,Single,Tenure_0-12,Yes,City,Very High,12.0,0.0,3,3,11.0,0.0,1.0,3.0,129.6
1370,51371,Mobile Phone,UPI,Female,Others,Married,Tenure_24-48,No,City,Average,11.0,2.0,3,5,11.0,0.0,4.0,8.0,290.94
1371,51372,Computer,Debit Card,Female,Mobile Phone,Single,Tenure_0-12,Yes,City,Very High,22.0,3.0,5,2,22.0,0.0,6.0,7.0,139.19
1372,51373,Mobile Phone,E wallet,Male,Laptop & Accessory,Married,Tenure_12-24,No,Rural,High,14.0,2.0,3,1,11.0,2.0,4.0,2.0,168.25
1373,51374,Mobile Phone,Credit Card,Female,Fashion,Married,Tenure_12-24,No,City,Very Low,13.0,2.0,4,4,14.0,0.0,5.0,17.0,202.48
1374,51375,Mobile Phone,E wallet,Female,Others,Single,Tenure_12-24,No,Rural,Very High,8.0,2.0,3,4,12.0,0.0,2.0,1.0,289.47
1375,51376,Phone,CC,Male,Mobile,Single,Tenure_0-12,No,City,Very Low,0.0,3.0,3,5,11.0,0.0,1.0,0.0,124.96000000000001
1376,51377,Mobile Phone,UPI,Male,Laptop & Accessory,Married,Tenure_12-24,No,City,Very Low,16.0,2.0,3,3,13.0,0.0,1.0,3.0,164.65
1377,51378,Phone,CC,Male,Mobile,Single,Tenure_0-12,No,City,Average,15.0,2.0,4,2,13.0,0.0,1.0,8.0,122.06
1378,51379,Phone,Cash on Delivery,Male,Laptop & Accessory,Married,Tenure_0-12,Yes,Rural,Very Low,11.0,2.0,3,4,14.0,0.0,1.0,0.0,120.86000000000001
1379,51380,Phone,CC,Male,Mobile,Married,Tenure_0-12,Yes,City,Very Low,6.0,3.0,3,3,16.0,0.0,2.0,0.0,122.93
1380,51381,Phone,CC,Female,Mobile,Married,Tenure_12-24,No,City,Average,0.0,3.0,1,2,12.0,1.0,1.0,4.0,126.44999999999999
1381,51382,Phone,E wallet,Male,Mobile,Married,Tenure_12-24,Yes,Rural,Average,9.0,0.0,4,2,14.0,1.0,1.0,2.0,126.83000000000001
1382,51383,Mobile Phone,E wallet,Female,Mobile,Married,Tenure_0-12,No,Rural,Very Low,8.0,3.0,3,2,13.0,2.0,2.0,2.0,120.13999999999999
1383,51384,Phone,Debit Card,Female,Mobile,Married,Tenure_0-12,No,City,Very High,11.0,2.0,4,10,14.0,1.0,1.0,0.0,134.19
1384,51385,Computer,Debit Card,Female,Laptop & Accessory,Married,Tenure_0-12,No,Rural,Very High,6.0,2.0,1,3,19.0,0.0,1.0,3.0,153.76
1385,51386,Mobile Phone,UPI,Male,Mobile,Married,Tenure_0-12,No,City,Very Low,10.0,3.0,3,2,12.0,1.0,1.0,0.0,119.50999999999999
1386,51387,Phone,Debit Card,Female,Mobile,Married,Tenure_0-12,No,City,Very High,0.0,2.0,3,2,13.0,1.0,1.0,0.0,123.41
1387,51388,Phone,Debit Card,Male,Mobile,Single,Tenure_0-12,Yes,City,Average,31.0,2.0,5,2,12.0,0.0,1.0,1.0,122.93
